entity_id,syndicate_id,tier,operating_zone_ids,high_entropy,num_accounts
ENT_V2_013486,LSYN_0649,D,"V2_ZID_037,V2_ZID_107",False,5
ENT_V2_013487,LSYN_0649,D,V2_ZID_078,False,1
ENT_V2_013488,LSYN_0649,D,V2_ZID_037,False,1
ENT_V2_013489,LSYN_0649,D,"V2_ZID_102,V2_ZID_094",False,1
ENT_V2_013490,LSYN_0649,D,V2_ZID_037,False,3
ENT_V2_013491,LSYN_0649,D,"V2_ZID_030,V2_ZID_037",False,1
ENT_V2_013492,LSYN_0649,D,V2_ZID_079,False,1
ENT_V2_013493,LSYN_0649,D,"V2_ZID_037,V2_ZID_064",False,4
ENT_V2_013494,LSYN_0649,D,V2_ZID_102,False,6
ENT_V2_013495,LSYN_0649,D,"V2_ZID_037,V2_ZID_102",False,1
ENT_V2_013496,LSYN_0649,D,"V2_ZID_013,V2_ZID_037",False,1
ENT_V2_013497,LSYN_0649,D,"V2_ZID_082,V2_ZID_102",False,2
ENT_V2_013498,LSYN_0649,D,"V2_ZID_037,V2_ZID_095",False,1
ENT_V2_013499,LSYN_0649,D,V2_ZID_064,False,1
ENT_V2_013500,LSYN_0649,D,V2_ZID_102,False,2
ENT_V2_013501,LSYN_0650,D,V2_ZID_024,False,5
ENT_V2_013502,LSYN_0650,D,"V2_ZID_017,V2_ZID_113",False,2
ENT_V2_013503,LSYN_0650,D,"V2_ZID_017,V2_ZID_035",False,2
ENT_V2_013504,LSYN_0650,D,V2_ZID_107,False,6
ENT_V2_013505,LSYN_0650,D,V2_ZID_113,False,5
ENT_V2_013506,LSYN_0650,D,V2_ZID_017,False,1
ENT_V2_013507,LSYN_0650,D,"V2_ZID_113,V2_ZID_017",False,2
ENT_V2_013508,LSYN_0650,D,"V2_ZID_017,V2_ZID_113",False,1
ENT_V2_013509,LSYN_0650,D,"V2_ZID_017,V2_ZID_069",False,1
ENT_V2_013510,LSYN_0650,D,"V2_ZID_061,V2_ZID_017",False,2
ENT_V2_013511,LSYN_0650,D,"V2_ZID_105,V2_ZID_017",False,1
ENT_V2_013512,LSYN_0650,D,V2_ZID_092,False,2
ENT_V2_013513,LSYN_0650,D,V2_ZID_113,False,6
ENT_V2_013514,LSYN_0650,D,"V2_ZID_113,V2_ZID_017",False,4
ENT_V2_013515,LSYN_0650,D,"V2_ZID_008,V2_ZID_113",False,6
ENT_V2_013516,LSYN_0650,D,V2_ZID_071,False,6
ENT_V2_013517,LSYN_0650,D,V2_ZID_113,False,1
ENT_V2_013518,LSYN_0650,D,"V2_ZID_017,V2_ZID_110",False,1
ENT_V2_013519,LSYN_0650,D,V2_ZID_113,False,1
ENT_V2_013520,LSYN_0650,D,"V2_ZID_035,V2_ZID_017",False,1
ENT_V2_013521,LSYN_0651,D,V2_ZID_028,False,1
ENT_V2_013522,LSYN_0651,D,V2_ZID_030,False,1
ENT_V2_013523,LSYN_0651,D,V2_ZID_028,False,1
ENT_V2_013524,LSYN_0651,D,V2_ZID_068,False,1
ENT_V2_013525,LSYN_0651,D,"V2_ZID_068,V2_ZID_069",False,1
ENT_V2_013526,LSYN_0651,D,"V2_ZID_068,V2_ZID_030",False,1
ENT_V2_013527,LSYN_0651,D,V2_ZID_030,False,1
ENT_V2_013528,LSYN_0651,D,"V2_ZID_068,V2_ZID_069",False,2
ENT_V2_013529,LSYN_0651,D,V2_ZID_105,False,1
ENT_V2_013530,LSYN_0651,D,V2_ZID_068,False,1
ENT_V2_013531,LSYN_0651,D,"V2_ZID_028,V2_ZID_069",False,1
ENT_V2_013532,LSYN_0651,D,V2_ZID_028,False,6
ENT_V2_013533,LSYN_0651,D,V2_ZID_069,False,6
ENT_V2_013534,LSYN_0651,D,V2_ZID_096,False,4
ENT_V2_013535,LSYN_0651,D,V2_ZID_068,False,1
ENT_V2_013536,LSYN_0651,D,V2_ZID_030,False,6
ENT_V2_013537,LSYN_0651,D,V2_ZID_069,False,1
ENT_V2_013538,LSYN_0651,D,"V2_ZID_069,V2_ZID_028",False,2
ENT_V2_013539,LSYN_0651,D,V2_ZID_028,False,6
ENT_V2_013540,LSYN_0651,D,"V2_ZID_028,V2_ZID_072",False,6
ENT_V2_013541,LSYN_0652,D,"V2_ZID_007,V2_ZID_057",False,6
ENT_V2_013542,LSYN_0652,D,V2_ZID_045,False,1
ENT_V2_013543,LSYN_0652,D,"V2_ZID_015,V2_ZID_076",False,1
ENT_V2_013544,LSYN_0652,D,"V2_ZID_015,V2_ZID_057",False,2
ENT_V2_013545,LSYN_0652,D,"V2_ZID_007,V2_ZID_045",False,3
ENT_V2_013546,LSYN_0652,D,V2_ZID_046,False,6
ENT_V2_013547,LSYN_0652,D,V2_ZID_045,False,1
ENT_V2_013548,LSYN_0652,D,"V2_ZID_040,V2_ZID_007",False,1
ENT_V2_013549,LSYN_0652,D,"V2_ZID_035,V2_ZID_057",False,3
ENT_V2_013550,LSYN_0652,D,V2_ZID_046,False,1
ENT_V2_013551,LSYN_0652,D,"V2_ZID_045,V2_ZID_015",False,6
ENT_V2_013552,LSYN_0652,D,V2_ZID_046,False,1
ENT_V2_013553,LSYN_0652,D,"V2_ZID_101,V2_ZID_045",False,1
ENT_V2_013554,LSYN_0652,D,"V2_ZID_007,V2_ZID_057",False,1
ENT_V2_013555,LSYN_0652,D,"V2_ZID_046,V2_ZID_015",False,1
ENT_V2_013556,LSYN_0652,D,V2_ZID_026,False,1
ENT_V2_013557,LSYN_0652,D,"V2_ZID_007,V2_ZID_057",False,1
ENT_V2_013558,LSYN_0652,D,V2_ZID_015,False,1
ENT_V2_013559,LSYN_0652,D,"V2_ZID_015,V2_ZID_045",False,1
ENT_V2_013560,LSYN_0652,D,"V2_ZID_015,V2_ZID_057",False,1
ENT_V2_013561,LSYN_0653,D,"V2_ZID_088,V2_ZID_048",False,1
ENT_V2_013562,LSYN_0653,D,"V2_ZID_058,V2_ZID_097",False,1
ENT_V2_013563,LSYN_0653,D,"V2_ZID_117,V2_ZID_097",False,6
ENT_V2_013564,LSYN_0653,D,"V2_ZID_048,V2_ZID_097",False,6
ENT_V2_013565,LSYN_0653,D,V2_ZID_097,False,1
ENT_V2_013566,LSYN_0653,D,"V2_ZID_048,V2_ZID_097",False,3
ENT_V2_013567,LSYN_0653,D,V2_ZID_117,False,1
ENT_V2_013568,LSYN_0653,D,"V2_ZID_097,V2_ZID_048",False,1
ENT_V2_013569,LSYN_0653,D,V2_ZID_097,False,2
ENT_V2_013570,LSYN_0653,D,"V2_ZID_048,V2_ZID_088",False,1
ENT_V2_013571,LSYN_0653,D,"V2_ZID_097,V2_ZID_026",False,3
ENT_V2_013572,LSYN_0653,D,"V2_ZID_035,V2_ZID_048",False,1
ENT_V2_013573,LSYN_0653,D,"V2_ZID_097,V2_ZID_048",False,1
ENT_V2_013574,LSYN_0653,D,"V2_ZID_048,V2_ZID_077",False,6
ENT_V2_013575,LSYN_0653,D,V2_ZID_048,False,2
ENT_V2_013576,LSYN_0653,D,"V2_ZID_097,V2_ZID_046",False,1
ENT_V2_013577,LSYN_0653,D,"V2_ZID_112,V2_ZID_097",False,6
ENT_V2_013578,LSYN_0653,D,"V2_ZID_048,V2_ZID_097",False,2
ENT_V2_013579,LSYN_0653,D,V2_ZID_097,False,3
ENT_V2_013580,LSYN_0653,D,"V2_ZID_003,V2_ZID_097",False,2
ENT_V2_013581,LSYN_0654,D,V2_ZID_077,False,1
ENT_V2_013582,LSYN_0654,D,V2_ZID_088,False,1
ENT_V2_013583,LSYN_0654,D,"V2_ZID_017,V2_ZID_077",False,6
ENT_V2_013584,LSYN_0654,D,"V2_ZID_017,V2_ZID_100",False,2
ENT_V2_013585,LSYN_0654,D,V2_ZID_100,False,2
ENT_V2_013586,LSYN_0654,D,V2_ZID_088,False,6
ENT_V2_013587,LSYN_0654,D,V2_ZID_052,False,3
ENT_V2_013588,LSYN_0654,D,"V2_ZID_063,V2_ZID_017",False,1
ENT_V2_013589,LSYN_0654,D,"V2_ZID_088,V2_ZID_100",False,1
ENT_V2_013590,LSYN_0654,D,"V2_ZID_077,V2_ZID_017",False,1
ENT_V2_013591,LSYN_0654,D,"V2_ZID_100,V2_ZID_009",False,1
ENT_V2_013592,LSYN_0654,D,"V2_ZID_052,V2_ZID_017",False,2
ENT_V2_013593,LSYN_0654,D,V2_ZID_052,False,1
ENT_V2_013594,LSYN_0654,D,V2_ZID_088,False,4
ENT_V2_013595,LSYN_0654,D,"V2_ZID_074,V2_ZID_088",False,3
ENT_V2_013596,LSYN_0654,D,V2_ZID_077,False,6
ENT_V2_013597,LSYN_0654,D,"V2_ZID_088,V2_ZID_077",False,2
ENT_V2_013598,LSYN_0654,D,"V2_ZID_105,V2_ZID_077",False,1
ENT_V2_013599,LSYN_0654,D,"V2_ZID_077,V2_ZID_077",False,2
ENT_V2_013600,LSYN_0654,D,V2_ZID_017,False,2
ENT_V2_013601,LSYN_0655,D,V2_ZID_004,False,5
ENT_V2_013602,LSYN_0655,D,"V2_ZID_085,V2_ZID_038",False,1
ENT_V2_013603,LSYN_0655,D,V2_ZID_079,False,6
ENT_V2_013604,LSYN_0655,D,V2_ZID_004,False,6
ENT_V2_013605,LSYN_0655,D,V2_ZID_042,False,3
ENT_V2_013606,LSYN_0655,D,"V2_ZID_042,V2_ZID_019",False,1
ENT_V2_013607,LSYN_0655,D,V2_ZID_085,False,1
ENT_V2_013608,LSYN_0655,D,V2_ZID_004,False,1
ENT_V2_013609,LSYN_0655,D,"V2_ZID_004,V2_ZID_019",False,1
ENT_V2_013610,LSYN_0655,D,"V2_ZID_004,V2_ZID_042",False,1
ENT_V2_013611,LSYN_0655,D,"V2_ZID_072,V2_ZID_019",False,1
ENT_V2_013612,LSYN_0655,D,"V2_ZID_085,V2_ZID_042",False,3
ENT_V2_013613,LSYN_0655,D,"V2_ZID_042,V2_ZID_085",False,2
ENT_V2_013614,LSYN_0655,D,V2_ZID_085,False,6
ENT_V2_013615,LSYN_0655,D,"V2_ZID_042,V2_ZID_019",False,1
ENT_V2_013616,LSYN_0655,D,"V2_ZID_042,V2_ZID_004",False,1
ENT_V2_013617,LSYN_0655,D,V2_ZID_085,False,1
ENT_V2_013618,LSYN_0655,D,V2_ZID_116,False,2
ENT_V2_013619,LSYN_0655,D,V2_ZID_004,False,1
ENT_V2_013620,LSYN_0655,D,V2_ZID_085,False,1
ENT_V2_013621,LSYN_0656,D,"V2_ZID_088,V2_ZID_050",False,1
ENT_V2_013622,LSYN_0656,D,"V2_ZID_084,V2_ZID_030",False,5
ENT_V2_013623,LSYN_0656,D,V2_ZID_030,False,5
ENT_V2_013624,LSYN_0656,D,"V2_ZID_030,V2_ZID_065",False,1
ENT_V2_013625,LSYN_0656,D,V2_ZID_088,False,2
ENT_V2_013626,LSYN_0656,D,"V2_ZID_030,V2_ZID_088",False,1
ENT_V2_013627,LSYN_0656,D,"V2_ZID_088,V2_ZID_017",False,1
ENT_V2_013628,LSYN_0656,D,"V2_ZID_088,V2_ZID_065",False,1
ENT_V2_013629,LSYN_0656,D,V2_ZID_088,False,2
ENT_V2_013630,LSYN_0656,D,"V2_ZID_088,V2_ZID_065",False,1
ENT_V2_013631,LSYN_0656,D,V2_ZID_076,False,1
ENT_V2_013632,LSYN_0656,D,V2_ZID_030,False,6
ENT_V2_013633,LSYN_0656,D,"V2_ZID_105,V2_ZID_030",False,2
ENT_V2_013634,LSYN_0656,D,V2_ZID_117,False,1
ENT_V2_013635,LSYN_0656,D,V2_ZID_088,False,1
ENT_V2_013636,LSYN_0656,D,"V2_ZID_030,V2_ZID_117",False,2
ENT_V2_013637,LSYN_0656,D,"V2_ZID_011,V2_ZID_065",False,2
ENT_V2_013638,LSYN_0656,D,V2_ZID_023,False,1
ENT_V2_013639,LSYN_0656,D,V2_ZID_065,False,1
ENT_V2_013640,LSYN_0656,D,V2_ZID_088,False,3
ENT_V2_013641,LSYN_0657,D,"V2_ZID_026,V2_ZID_087",False,1
ENT_V2_013642,LSYN_0657,D,"V2_ZID_087,V2_ZID_088",False,3
ENT_V2_013643,LSYN_0657,D,"V2_ZID_087,V2_ZID_073",False,6
ENT_V2_013644,LSYN_0657,D,"V2_ZID_087,V2_ZID_038",False,2
ENT_V2_013645,LSYN_0657,D,V2_ZID_087,False,6
ENT_V2_013646,LSYN_0657,D,"V2_ZID_073,V2_ZID_087",False,1
ENT_V2_013647,LSYN_0657,D,"V2_ZID_087,V2_ZID_059",False,6
ENT_V2_013648,LSYN_0657,D,V2_ZID_087,False,1
ENT_V2_013649,LSYN_0657,D,"V2_ZID_073,V2_ZID_087",False,6
ENT_V2_013650,LSYN_0657,D,V2_ZID_087,False,1
ENT_V2_013651,LSYN_0657,D,"V2_ZID_073,V2_ZID_059",False,1
ENT_V2_013652,LSYN_0657,D,V2_ZID_087,False,1
ENT_V2_013653,LSYN_0657,D,"V2_ZID_073,V2_ZID_080",False,4
ENT_V2_013654,LSYN_0657,D,V2_ZID_073,False,6
ENT_V2_013655,LSYN_0657,D,V2_ZID_073,False,1
ENT_V2_013656,LSYN_0657,D,V2_ZID_087,False,1
ENT_V2_013657,LSYN_0657,D,"V2_ZID_087,V2_ZID_068",False,3
ENT_V2_013658,LSYN_0657,D,V2_ZID_087,False,2
ENT_V2_013659,LSYN_0657,D,"V2_ZID_087,V2_ZID_073",False,3
ENT_V2_013660,LSYN_0657,D,V2_ZID_086,False,2
ENT_V2_013661,LSYN_0658,D,V2_ZID_100,False,1
ENT_V2_013662,LSYN_0658,D,"V2_ZID_072,V2_ZID_043",False,6
ENT_V2_013663,LSYN_0658,D,V2_ZID_108,False,1
ENT_V2_013664,LSYN_0658,D,V2_ZID_043,False,1
ENT_V2_013665,LSYN_0658,D,"V2_ZID_024,V2_ZID_072",False,1
ENT_V2_013666,LSYN_0658,D,V2_ZID_043,False,1
ENT_V2_013667,LSYN_0658,D,V2_ZID_043,False,1
ENT_V2_013668,LSYN_0658,D,"V2_ZID_072,V2_ZID_100",False,1
ENT_V2_013669,LSYN_0658,D,"V2_ZID_072,V2_ZID_043",False,6
ENT_V2_013670,LSYN_0658,D,"V2_ZID_082,V2_ZID_024",False,5
ENT_V2_013671,LSYN_0658,D,V2_ZID_100,False,1
ENT_V2_013672,LSYN_0658,D,"V2_ZID_100,V2_ZID_072",False,1
ENT_V2_013673,LSYN_0658,D,"V2_ZID_100,V2_ZID_024",False,1
ENT_V2_013674,LSYN_0658,D,V2_ZID_100,False,1
ENT_V2_013675,LSYN_0658,D,"V2_ZID_024,V2_ZID_072",False,6
ENT_V2_013676,LSYN_0658,D,V2_ZID_043,False,6
ENT_V2_013677,LSYN_0658,D,V2_ZID_100,False,3
ENT_V2_013678,LSYN_0658,D,"V2_ZID_043,V2_ZID_009",False,1
ENT_V2_013679,LSYN_0658,D,V2_ZID_043,False,2
ENT_V2_013680,LSYN_0658,D,V2_ZID_072,False,1
ENT_V2_013681,LSYN_0659,D,V2_ZID_039,False,1
ENT_V2_013682,LSYN_0659,D,V2_ZID_105,False,1
ENT_V2_013683,LSYN_0659,D,V2_ZID_094,False,1
ENT_V2_013684,LSYN_0659,D,V2_ZID_018,False,1
ENT_V2_013685,LSYN_0659,D,"V2_ZID_097,V2_ZID_003",False,3
ENT_V2_013686,LSYN_0659,D,V2_ZID_105,False,1
ENT_V2_013687,LSYN_0659,D,V2_ZID_094,False,1
ENT_V2_013688,LSYN_0659,D,V2_ZID_105,False,6
ENT_V2_013689,LSYN_0659,D,"V2_ZID_065,V2_ZID_003",False,3
ENT_V2_013690,LSYN_0659,D,"V2_ZID_038,V2_ZID_105",False,6
ENT_V2_013691,LSYN_0659,D,"V2_ZID_094,V2_ZID_003",False,1
ENT_V2_013692,LSYN_0659,D,V2_ZID_094,False,1
ENT_V2_013693,LSYN_0659,D,V2_ZID_003,False,1
ENT_V2_013694,LSYN_0659,D,"V2_ZID_003,V2_ZID_094",False,1
ENT_V2_013695,LSYN_0659,D,"V2_ZID_094,V2_ZID_105",False,2
ENT_V2_013696,LSYN_0659,D,"V2_ZID_003,V2_ZID_094",False,1
ENT_V2_013697,LSYN_0659,D,V2_ZID_105,False,2
ENT_V2_013698,LSYN_0659,D,"V2_ZID_003,V2_ZID_094",False,6
ENT_V2_013699,LSYN_0659,D,V2_ZID_105,False,1
ENT_V2_013700,LSYN_0659,D,V2_ZID_003,False,2
ENT_V2_013701,LSYN_0660,D,"V2_ZID_115,V2_ZID_059",False,2
ENT_V2_013702,LSYN_0660,D,V2_ZID_107,False,1
ENT_V2_013703,LSYN_0660,D,"V2_ZID_107,V2_ZID_109",False,2
ENT_V2_013704,LSYN_0660,D,V2_ZID_059,False,6
ENT_V2_013705,LSYN_0660,D,"V2_ZID_113,V2_ZID_018",False,1
ENT_V2_013706,LSYN_0660,D,"V2_ZID_113,V2_ZID_055",False,6
ENT_V2_013707,LSYN_0660,D,"V2_ZID_115,V2_ZID_107",False,1
ENT_V2_013708,LSYN_0660,D,V2_ZID_113,False,4
ENT_V2_013709,LSYN_0660,D,V2_ZID_103,False,1
ENT_V2_013710,LSYN_0660,D,"V2_ZID_107,V2_ZID_115",False,1
ENT_V2_013711,LSYN_0660,D,V2_ZID_107,False,1
ENT_V2_013712,LSYN_0660,D,"V2_ZID_059,V2_ZID_106",False,6
ENT_V2_013713,LSYN_0660,D,"V2_ZID_115,V2_ZID_113",False,3
ENT_V2_013714,LSYN_0660,D,"V2_ZID_107,V2_ZID_115",False,1
ENT_V2_013715,LSYN_0660,D,V2_ZID_059,False,1
ENT_V2_013716,LSYN_0660,D,"V2_ZID_059,V2_ZID_107",False,2
ENT_V2_013717,LSYN_0660,D,V2_ZID_107,False,1
ENT_V2_013718,LSYN_0660,D,V2_ZID_059,False,1
ENT_V2_013719,LSYN_0660,D,"V2_ZID_009,V2_ZID_115",False,1
ENT_V2_013720,LSYN_0660,D,"V2_ZID_059,V2_ZID_113",False,1
ENT_V2_013721,LSYN_0661,D,"V2_ZID_043,V2_ZID_104",False,1
ENT_V2_013722,LSYN_0661,D,V2_ZID_094,False,2
ENT_V2_013723,LSYN_0661,D,"V2_ZID_059,V2_ZID_044",False,1
ENT_V2_013724,LSYN_0661,D,V2_ZID_094,False,1
ENT_V2_013725,LSYN_0661,D,V2_ZID_043,False,1
ENT_V2_013726,LSYN_0661,D,V2_ZID_114,False,3
ENT_V2_013727,LSYN_0661,D,"V2_ZID_094,V2_ZID_059",False,1
ENT_V2_013728,LSYN_0661,D,"V2_ZID_044,V2_ZID_043",False,1
ENT_V2_013729,LSYN_0661,D,V2_ZID_059,False,1
ENT_V2_013730,LSYN_0661,D,V2_ZID_094,False,1
ENT_V2_013731,LSYN_0661,D,"V2_ZID_094,V2_ZID_059",False,6
ENT_V2_013732,LSYN_0661,D,"V2_ZID_059,V2_ZID_094",False,2
ENT_V2_013733,LSYN_0661,D,V2_ZID_114,False,1
ENT_V2_013734,LSYN_0661,D,V2_ZID_114,False,1
ENT_V2_013735,LSYN_0661,D,V2_ZID_114,False,1
ENT_V2_013736,LSYN_0661,D,V2_ZID_059,False,6
ENT_V2_013737,LSYN_0661,D,"V2_ZID_043,V2_ZID_094",False,1
ENT_V2_013738,LSYN_0661,D,"V2_ZID_059,V2_ZID_114",False,2
ENT_V2_013739,LSYN_0661,D,V2_ZID_114,False,1
ENT_V2_013740,LSYN_0661,D,"V2_ZID_114,V2_ZID_071",False,1
ENT_V2_013741,LSYN_0662,D,"V2_ZID_090,V2_ZID_081",False,1
ENT_V2_013742,LSYN_0662,D,V2_ZID_081,False,2
ENT_V2_013743,LSYN_0662,D,"V2_ZID_080,V2_ZID_024",False,4
ENT_V2_013744,LSYN_0662,D,V2_ZID_081,False,1
ENT_V2_013745,LSYN_0662,D,"V2_ZID_024,V2_ZID_081",False,5
ENT_V2_013746,LSYN_0662,D,V2_ZID_081,False,3
ENT_V2_013747,LSYN_0662,D,V2_ZID_024,False,3
ENT_V2_013748,LSYN_0662,D,"V2_ZID_081,V2_ZID_024",False,1
ENT_V2_013749,LSYN_0662,D,V2_ZID_108,False,6
ENT_V2_013750,LSYN_0662,D,"V2_ZID_062,V2_ZID_024",False,6
ENT_V2_013751,LSYN_0662,D,V2_ZID_024,False,1
ENT_V2_013752,LSYN_0662,D,V2_ZID_019,False,6
ENT_V2_013753,LSYN_0662,D,V2_ZID_049,False,1
ENT_V2_013754,LSYN_0662,D,V2_ZID_081,False,1
ENT_V2_013755,LSYN_0662,D,"V2_ZID_081,V2_ZID_081",False,2
ENT_V2_013756,LSYN_0662,D,"V2_ZID_081,V2_ZID_024",False,2
ENT_V2_013757,LSYN_0662,D,"V2_ZID_081,V2_ZID_024",False,2
ENT_V2_013758,LSYN_0662,D,"V2_ZID_029,V2_ZID_081",False,3
ENT_V2_013759,LSYN_0662,D,V2_ZID_110,False,1
ENT_V2_013760,LSYN_0662,D,"V2_ZID_026,V2_ZID_024",False,1
ENT_V2_013761,LSYN_0663,D,"V2_ZID_022,V2_ZID_085",False,1
ENT_V2_013762,LSYN_0663,D,"V2_ZID_072,V2_ZID_044",False,2
ENT_V2_013763,LSYN_0663,D,"V2_ZID_013,V2_ZID_085",False,2
ENT_V2_013764,LSYN_0663,D,"V2_ZID_013,V2_ZID_085",False,6
ENT_V2_013765,LSYN_0663,D,"V2_ZID_060,V2_ZID_002",False,1
ENT_V2_013766,LSYN_0663,D,V2_ZID_013,False,2
ENT_V2_013767,LSYN_0663,D,"V2_ZID_002,V2_ZID_036",False,6
ENT_V2_013768,LSYN_0663,D,V2_ZID_118,False,1
ENT_V2_013769,LSYN_0663,D,"V2_ZID_085,V2_ZID_072",False,3
ENT_V2_013770,LSYN_0663,D,V2_ZID_013,False,2
ENT_V2_013771,LSYN_0663,D,V2_ZID_060,False,6
ENT_V2_013772,LSYN_0663,D,"V2_ZID_055,V2_ZID_013",False,2
ENT_V2_013773,LSYN_0663,D,"V2_ZID_013,V2_ZID_085",False,1
ENT_V2_013774,LSYN_0663,D,"V2_ZID_060,V2_ZID_013",False,1
ENT_V2_013775,LSYN_0663,D,"V2_ZID_085,V2_ZID_072",False,1
ENT_V2_013776,LSYN_0663,D,"V2_ZID_050,V2_ZID_013",False,2
ENT_V2_013777,LSYN_0663,D,V2_ZID_072,False,1
ENT_V2_013778,LSYN_0663,D,V2_ZID_002,False,1
ENT_V2_013779,LSYN_0663,D,V2_ZID_013,False,6
ENT_V2_013780,LSYN_0663,D,V2_ZID_085,False,6
ENT_V2_013781,LSYN_0664,D,"V2_ZID_035,V2_ZID_034",False,1
ENT_V2_013782,LSYN_0664,D,"V2_ZID_035,V2_ZID_034",False,5
ENT_V2_013783,LSYN_0664,D,"V2_ZID_034,V2_ZID_035",False,6
ENT_V2_013784,LSYN_0664,D,"V2_ZID_018,V2_ZID_035",False,6
ENT_V2_013785,LSYN_0664,D,V2_ZID_035,False,1
ENT_V2_013786,LSYN_0664,D,"V2_ZID_035,V2_ZID_078",False,1
ENT_V2_013787,LSYN_0664,D,"V2_ZID_104,V2_ZID_035",False,1
ENT_V2_013788,LSYN_0664,D,V2_ZID_035,False,2
ENT_V2_013789,LSYN_0664,D,"V2_ZID_035,V2_ZID_034",False,2
ENT_V2_013790,LSYN_0664,D,V2_ZID_110,False,3
ENT_V2_013791,LSYN_0664,D,V2_ZID_035,False,6
ENT_V2_013792,LSYN_0664,D,"V2_ZID_093,V2_ZID_035",False,1
ENT_V2_013793,LSYN_0664,D,"V2_ZID_034,V2_ZID_035",False,1
ENT_V2_013794,LSYN_0664,D,V2_ZID_035,False,2
ENT_V2_013795,LSYN_0664,D,V2_ZID_064,False,6
ENT_V2_013796,LSYN_0664,D,V2_ZID_035,False,2
ENT_V2_013797,LSYN_0664,D,V2_ZID_034,False,1
ENT_V2_013798,LSYN_0664,D,V2_ZID_034,False,1
ENT_V2_013799,LSYN_0664,D,V2_ZID_035,False,1
ENT_V2_013800,LSYN_0664,D,V2_ZID_035,False,1
ENT_V2_013801,LSYN_0665,D,V2_ZID_008,False,2
ENT_V2_013802,LSYN_0665,D,V2_ZID_064,False,6
ENT_V2_013803,LSYN_0665,D,V2_ZID_054,False,2
ENT_V2_013804,LSYN_0665,D,V2_ZID_064,False,1
ENT_V2_013805,LSYN_0665,D,V2_ZID_064,False,1
ENT_V2_013806,LSYN_0665,D,V2_ZID_035,False,6
ENT_V2_013807,LSYN_0665,D,"V2_ZID_035,V2_ZID_064",False,1
ENT_V2_013808,LSYN_0665,D,"V2_ZID_064,V2_ZID_035",False,2
ENT_V2_013809,LSYN_0665,D,V2_ZID_116,False,2
ENT_V2_013810,LSYN_0665,D,"V2_ZID_104,V2_ZID_064",False,6
ENT_V2_013811,LSYN_0665,D,V2_ZID_035,False,2
ENT_V2_013812,LSYN_0665,D,V2_ZID_035,False,5
ENT_V2_013813,LSYN_0665,D,"V2_ZID_035,V2_ZID_064",False,1
ENT_V2_013814,LSYN_0665,D,V2_ZID_035,False,1
ENT_V2_013815,LSYN_0665,D,"V2_ZID_064,V2_ZID_019",False,4
ENT_V2_013816,LSYN_0665,D,V2_ZID_035,False,1
ENT_V2_013817,LSYN_0665,D,"V2_ZID_035,V2_ZID_064",False,1
ENT_V2_013818,LSYN_0665,D,"V2_ZID_035,V2_ZID_064",False,5
ENT_V2_013819,LSYN_0665,D,"V2_ZID_064,V2_ZID_035",False,5
ENT_V2_013820,LSYN_0665,D,V2_ZID_015,False,4
ENT_V2_013821,LSYN_0666,D,"V2_ZID_067,V2_ZID_116",False,6
ENT_V2_013822,LSYN_0666,D,"V2_ZID_047,V2_ZID_027",False,1
ENT_V2_013823,LSYN_0666,D,"V2_ZID_062,V2_ZID_093",False,1
ENT_V2_013824,LSYN_0666,D,V2_ZID_027,False,1
ENT_V2_013825,LSYN_0666,D,V2_ZID_027,False,3
ENT_V2_013826,LSYN_0666,D,"V2_ZID_067,V2_ZID_062",False,1
ENT_V2_013827,LSYN_0666,D,"V2_ZID_067,V2_ZID_057",False,1
ENT_V2_013828,LSYN_0666,D,V2_ZID_062,False,1
ENT_V2_013829,LSYN_0666,D,V2_ZID_027,False,1
ENT_V2_013830,LSYN_0666,D,"V2_ZID_027,V2_ZID_062",False,1
ENT_V2_013831,LSYN_0666,D,"V2_ZID_027,V2_ZID_067",False,6
ENT_V2_013832,LSYN_0666,D,V2_ZID_044,False,4
ENT_V2_013833,LSYN_0666,D,"V2_ZID_067,V2_ZID_030",False,3
ENT_V2_013834,LSYN_0666,D,"V2_ZID_062,V2_ZID_076",False,1
ENT_V2_013835,LSYN_0666,D,"V2_ZID_062,V2_ZID_076",False,1
ENT_V2_013836,LSYN_0666,D,"V2_ZID_115,V2_ZID_076",False,2
ENT_V2_013837,LSYN_0666,D,"V2_ZID_067,V2_ZID_027",False,1
ENT_V2_013838,LSYN_0666,D,V2_ZID_062,False,1
ENT_V2_013839,LSYN_0666,D,"V2_ZID_076,V2_ZID_027",False,1
ENT_V2_013840,LSYN_0666,D,V2_ZID_027,False,6
ENT_V2_013841,LSYN_0667,D,"V2_ZID_101,V2_ZID_054",False,1
ENT_V2_013842,LSYN_0667,D,"V2_ZID_035,V2_ZID_002",False,1
ENT_V2_013843,LSYN_0667,D,V2_ZID_031,False,6
ENT_V2_013844,LSYN_0667,D,V2_ZID_002,False,5
ENT_V2_013845,LSYN_0667,D,"V2_ZID_002,V2_ZID_090",False,6
ENT_V2_013846,LSYN_0667,D,"V2_ZID_054,V2_ZID_004",False,3
ENT_V2_013847,LSYN_0667,D,V2_ZID_011,False,2
ENT_V2_013848,LSYN_0667,D,V2_ZID_054,False,1
ENT_V2_013849,LSYN_0667,D,V2_ZID_002,False,1
ENT_V2_013850,LSYN_0667,D,V2_ZID_002,False,1
ENT_V2_013851,LSYN_0667,D,V2_ZID_002,False,3
