hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,hop_timestamp,available_timestamp,cashout_timestamp,prediction_time,cashout_time,remaining_minutes,prev_hop_time,time_since_prev_hop,reg_hit,reg_sightings,reg_reliability,bank_channel_NEFT,bank_channel_UPI
HOP_CMP_202631588_1,CMP_202631588,1,ACC_055797,ACC_009031,5428.76,2025-02-06T17:10:00,2025-02-06T17:32:00,2025-02-06T20:14:00,2025-02-06 17:32:00,2025-02-06 20:14:00,162.0,,0.0,1,120.0,0.567412326537438,False,False
HOP_CMP_202631588_3,CMP_202631588,3,ACC_009031,ACC_009050,2445.87,2025-02-06T17:17:00,2025-02-06T18:23:00,2025-02-06T20:14:00,2025-02-06 18:23:00,2025-02-06 20:14:00,111.0,2025-02-06 17:32:00,51.0,1,5.0,0.34572290586864185,False,True
HOP_CMP_202631588_7,CMP_202631588,7,ACC_009050,ACC_009030,896.96,2025-02-06T17:46:00,2025-02-06T18:24:00,2025-02-06T20:14:00,2025-02-06 18:24:00,2025-02-06 20:14:00,110.0,2025-02-06 18:23:00,1.0,1,357.0,0.5665112494490832,True,False
HOP_CMP_202631588_5,CMP_202631588,5,ACC_009030,ACC_021175,1136.44,2025-02-06T17:33:00,2025-02-06T18:36:00,2025-02-06T20:14:00,2025-02-06 18:36:00,2025-02-06 20:14:00,98.0,2025-02-06 18:24:00,12.0,1,1.0,0.16666666666670527,False,False
HOP_CMP_202631588_4,CMP_202631588,4,ACC_009050,ACC_009030,1686.04,2025-02-06T17:27:00,2025-02-06T18:41:00,2025-02-06T20:14:00,2025-02-06 18:41:00,2025-02-06 20:14:00,93.0,2025-02-06 18:36:00,5.0,1,357.0,0.5665112494490832,False,True
HOP_CMP_202631588_2,CMP_202631588,2,ACC_009031,ACC_009031,3227.15,2025-02-06T17:11:00,2025-02-06T19:09:00,2025-02-06T20:14:00,2025-02-06 19:09:00,2025-02-06 20:14:00,65.0,2025-02-06 18:41:00,28.0,1,120.0,0.567412326537438,True,False
HOP_CMP_202631588_6,CMP_202631588,6,ACC_021175,ACC_009050,896.96,2025-02-06T17:37:00,2025-02-06T19:37:00,2025-02-06T20:14:00,2025-02-06 19:37:00,2025-02-06 20:14:00,37.0,2025-02-06 19:09:00,28.0,1,5.0,0.34572290586864185,True,False
HOP_CMP_202631591_3,CMP_202631591,3,ACC_021842,ACC_013684,23126.44,2025-03-27T18:14:00,2025-03-27T19:05:00,2025-03-27T19:54:00,2025-03-27 19:05:00,2025-03-27 19:54:00,49.0,,0.0,1,2.0,0.23984454701898333,False,False
HOP_CMP_202631591_4,CMP_202631591,4,ACC_013684,ACC_021743,18205.26,2025-03-27T18:20:00,2025-03-27T19:18:00,2025-03-27T19:54:00,2025-03-27 19:18:00,2025-03-27 19:54:00,36.0,2025-03-27 19:05:00,13.0,1,7.0,0.4006945761214632,False,True
HOP_CMP_202631591_2,CMP_202631591,2,ACC_021730,ACC_021842,24953.03,2025-03-27T18:11:00,2025-03-27T19:29:00,2025-03-27T19:54:00,2025-03-27 19:29:00,2025-03-27 19:54:00,25.0,2025-03-27 19:18:00,11.0,1,2.0,0.23984454701898333,False,True
HOP_CMP_202631595_1,CMP_202631595,1,ACC_055804,ACC_009432,17475.49,2025-03-24T15:39:00,2025-03-24T16:06:00,2025-03-24T16:46:00,2025-03-24 16:06:00,2025-03-24 16:46:00,40.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202631599_1,CMP_202631599,1,ACC_055808,ACC_020263,18269.88,2025-03-19T18:19:00,2025-03-19T18:35:00,2025-03-19T18:49:00,2025-03-19 18:35:00,2025-03-19 18:49:00,14.0,,0.0,1,232.0,0.7006294401521495,False,True
HOP_CMP_202631601_1,CMP_202631601,1,ACC_055810,ACC_011999,2809.73,2025-02-27T19:17:00,2025-02-27T19:43:00,2025-02-27T20:21:00,2025-02-27 19:43:00,2025-02-27 20:21:00,38.0,,0.0,1,4.0,0.44444444444454734,False,True
HOP_CMP_202631601_2,CMP_202631601,2,ACC_011999,ACC_011994,2214.11,2025-02-27T19:35:00,2025-02-27T20:15:00,2025-02-27T20:21:00,2025-02-27 20:15:00,2025-02-27 20:21:00,6.0,2025-02-27 19:43:00,32.0,1,7.0,0.4910660124749043,True,False
HOP_CMP_202631606_1,CMP_202631606,1,ACC_055815,ACC_012981,19939.76,2025-03-04T11:53:00,2025-03-04T12:37:00,2025-03-04T13:07:00,2025-03-04 12:37:00,2025-03-04 13:07:00,30.0,,0.0,0,0.0,0.0,False,False
HOP_CMP_202631606_5,CMP_202631606,5,ACC_012990,ACC_013011,5400.24,2025-03-04T12:12:00,2025-03-04T12:38:00,2025-03-04T13:07:00,2025-03-04 12:38:00,2025-03-04 13:07:00,29.0,2025-03-04 12:37:00,1.0,0,0.0,0.0,False,False
HOP_CMP_202631606_6,CMP_202631606,6,ACC_013011,ACC_012978,3051.34,2025-03-04T12:22:00,2025-03-04T12:40:00,2025-03-04T13:07:00,2025-03-04 12:40:00,2025-03-04 13:07:00,27.0,2025-03-04 12:38:00,2.0,0,0.0,0.0,True,False
HOP_CMP_202631606_4,CMP_202631606,4,ACC_009088,ACC_012990,5851.33,2025-03-04T12:10:00,2025-03-04T13:06:00,2025-03-04T13:07:00,2025-03-04 13:06:00,2025-03-04 13:07:00,1.0,2025-03-04 12:40:00,26.0,0,0.0,0.0,False,False
HOP_CMP_202631607_1,CMP_202631607,1,ACC_055816,ACC_012195,6722.95,2025-03-20T11:50:00,2025-03-20T12:39:00,2025-03-20T14:03:00,2025-03-20 12:39:00,2025-03-20 14:03:00,84.0,,0.0,1,187.0,0.6439682321426694,False,False
HOP_CMP_202631609_3,CMP_202631609,3,ACC_018166,ACC_006915,429180.41,2025-01-06T12:28:00,2025-01-06T12:59:00,2025-01-06T13:06:00,2025-01-06 12:59:00,2025-01-06 13:06:00,7.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202631616_2,CMP_202631616,2,ACC_020629,ACC_020627,7595.31,2025-03-30T16:00:00,2025-03-30T16:21:00,2025-03-30T17:04:00,2025-03-30 16:21:00,2025-03-30 17:04:00,43.0,,0.0,1,46.0,0.6615234336714214,False,True
HOP_CMP_202631616_1,CMP_202631616,1,ACC_055825,ACC_020629,10860.72,2025-03-30T15:58:00,2025-03-30T16:30:00,2025-03-30T17:04:00,2025-03-30 16:30:00,2025-03-30 17:04:00,34.0,2025-03-30 16:21:00,9.0,1,20.0,0.6434064929206722,False,False
HOP_CMP_202631617_2,CMP_202631617,2,ACC_013468,ACC_013469,14053.28,2025-03-17T12:31:00,2025-03-17T13:37:00,2025-03-17T14:53:00,2025-03-17 13:37:00,2025-03-17 14:53:00,76.0,,0.0,1,68.0,0.525454172069317,False,True
HOP_CMP_202631617_1,CMP_202631617,1,ACC_055826,ACC_013468,24535.05,2025-03-17T12:28:00,2025-03-17T14:26:00,2025-03-17T14:53:00,2025-03-17 14:26:00,2025-03-17 14:53:00,27.0,2025-03-17 13:37:00,49.0,1,188.0,0.4960257754926571,False,False
HOP_CMP_202631617_3,CMP_202631617,3,ACC_013469,ACC_012080,14053.28,2025-03-17T12:48:00,2025-03-17T14:42:00,2025-03-17T14:53:00,2025-03-17 14:42:00,2025-03-17 14:53:00,11.0,2025-03-17 14:26:00,16.0,1,2.0,0.23984454701898333,True,False
HOP_CMP_202631620_4,CMP_202631620,4,ACC_003855,ACC_003856,137460.29,2025-04-02T10:50:00,2025-04-02T11:57:00,2025-04-02T13:54:00,2025-04-02 11:57:00,2025-04-02 13:54:00,117.0,,0.0,0,0.0,0.0,False,False
HOP_CMP_202631620_1,CMP_202631620,1,ACC_055829,ACC_004111,530137.54,2025-04-02T10:44:00,2025-04-02T12:02:00,2025-04-02T13:54:00,2025-04-02 12:02:00,2025-04-02 13:54:00,112.0,2025-04-02 11:57:00,5.0,0,0.0,0.0,False,True
HOP_CMP_202631620_2,CMP_202631620,2,ACC_004111,ACC_003855,290008.75,2025-04-02T10:45:00,2025-04-02T12:02:00,2025-04-02T13:54:00,2025-04-02 12:02:00,2025-04-02 13:54:00,112.0,2025-04-02 12:02:00,0.0,0,0.0,0.0,True,False
HOP_CMP_202631620_6,CMP_202631620,6,ACC_003854,ACC_003854,84256.91,2025-04-02T11:12:00,2025-04-02T12:06:00,2025-04-02T13:54:00,2025-04-02 12:06:00,2025-04-02 13:54:00,108.0,2025-04-02 12:02:00,4.0,0,0.0,0.0,True,False
HOP_CMP_202631620_7,CMP_202631620,7,ACC_003854,ACC_004111,84256.91,2025-04-02T11:16:00,2025-04-02T12:12:00,2025-04-02T13:54:00,2025-04-02 12:12:00,2025-04-02 13:54:00,102.0,2025-04-02 12:06:00,6.0,0,0.0,0.0,False,True
HOP_CMP_202631620_3,CMP_202631620,3,ACC_003855,ACC_003855,199591.9,2025-04-02T10:47:00,2025-04-02T12:47:00,2025-04-02T13:54:00,2025-04-02 12:47:00,2025-04-02 13:54:00,67.0,2025-04-02 12:12:00,35.0,0,0.0,0.0,True,False
HOP_CMP_202631620_5,CMP_202631620,5,ACC_003856,ACC_003854,85170.18,2025-04-02T10:55:00,2025-04-02T12:55:00,2025-04-02T13:54:00,2025-04-02 12:55:00,2025-04-02 13:54:00,59.0,2025-04-02 12:47:00,8.0,0,0.0,0.0,False,True
HOP_CMP_202631622_1,CMP_202631622,1,ACC_055831,ACC_003854,10063.76,2025-04-07T16:11:00,2025-04-07T16:42:00,2025-04-07T17:01:00,2025-04-07 16:42:00,2025-04-07 17:01:00,19.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202631626_4,CMP_202631626,4,ACC_006796,ACC_006800,94922.27,2025-04-20T07:27:00,2025-04-20T07:53:00,2025-04-20T07:55:00,2025-04-20 07:53:00,2025-04-20 07:55:00,2.0,,0.0,1,27.0,0.5326083651292514,False,False
HOP_CMP_202631628_1,CMP_202631628,1,ACC_055837,ACC_019025,16507.61,2025-01-01T16:34:00,2025-01-01T17:19:00,2025-01-01T19:46:00,2025-01-01 17:19:00,2025-01-01 19:46:00,147.0,,0.0,1,87.0,0.5660267143740065,False,True
HOP_CMP_202631628_2,CMP_202631628,2,ACC_019025,ACC_019035,13332.1,2025-01-01T17:19:00,2025-01-01T18:03:00,2025-01-01T19:46:00,2025-01-01 18:03:00,2025-01-01 19:46:00,103.0,2025-01-01 17:19:00,44.0,1,6.0,0.3774703362167755,False,True
HOP_CMP_202631628_3,CMP_202631628,3,ACC_019035,ACC_019024,6792.42,2025-01-01T17:27:00,2025-01-01T18:14:00,2025-01-01T19:46:00,2025-01-01 18:14:00,2025-01-01 19:46:00,92.0,2025-01-01 18:03:00,11.0,1,285.0,0.5919866632208706,False,True
HOP_CMP_202631628_4,CMP_202631628,4,ACC_019024,ACC_019034,4404.73,2025-01-01T17:34:00,2025-01-01T18:35:00,2025-01-01T19:46:00,2025-01-01 18:35:00,2025-01-01 19:46:00,71.0,2025-01-01 18:14:00,21.0,1,8.0,0.4271144120541136,False,False
HOP_CMP_202631628_5,CMP_202631628,5,ACC_019034,ACC_019038,4404.73,2025-01-01T17:35:00,2025-01-01T19:08:00,2025-01-01T19:46:00,2025-01-01 19:08:00,2025-01-01 19:46:00,38.0,2025-01-01 18:35:00,33.0,1,10.0,0.4862712732572857,False,True
HOP_CMP_202631633_1,CMP_202631633,1,ACC_055842,ACC_016461,59371.46,2025-03-01T18:33:00,2025-03-01T19:39:00,2025-03-01T20:55:00,2025-03-01 19:39:00,2025-03-01 20:55:00,76.0,,0.0,1,39.0,0.5031268925107958,False,False
HOP_CMP_202631633_5,CMP_202631633,5,ACC_017721,ACC_005354,28593.13,2025-03-01T19:55:00,2025-03-01T20:12:00,2025-03-01T20:55:00,2025-03-01 20:12:00,2025-03-01 20:55:00,43.0,2025-03-01 19:39:00,33.0,0,0.0,0.0,True,False
HOP_CMP_202631633_4,CMP_202631633,4,ACC_016458,ACC_017721,32497.08,2025-03-01T19:42:00,2025-03-01T20:15:00,2025-03-01T20:55:00,2025-03-01 20:15:00,2025-03-01 20:55:00,40.0,2025-03-01 20:12:00,3.0,1,5.0,0.4220598124060595,False,False
HOP_CMP_202631633_6,CMP_202631633,6,ACC_005354,ACC_016461,18593.37,2025-03-01T20:09:00,2025-03-01T20:26:00,2025-03-01T20:55:00,2025-03-01 20:26:00,2025-03-01 20:55:00,29.0,2025-03-01 20:15:00,11.0,1,39.0,0.5031268925107958,False,True
HOP_CMP_202631633_2,CMP_202631633,2,ACC_016461,ACC_011436,55108.64,2025-03-01T19:27:00,2025-03-01T20:29:00,2025-03-01T20:55:00,2025-03-01 20:29:00,2025-03-01 20:55:00,26.0,2025-03-01 20:26:00,3.0,0,0.0,0.0,False,True
HOP_CMP_202631636_2,CMP_202631636,2,ACC_019072,ACC_019073,3715.84,2025-03-05T14:51:00,2025-03-05T15:20:00,2025-03-05T15:57:00,2025-03-05 15:20:00,2025-03-05 15:57:00,37.0,,0.0,1,89.0,0.5834257859180828,False,False
HOP_CMP_202631636_5,CMP_202631636,5,ACC_019131,ACC_019072,1679.57,2025-03-05T15:04:00,2025-03-05T15:28:00,2025-03-05T15:57:00,2025-03-05 15:28:00,2025-03-05 15:57:00,29.0,2025-03-05 15:20:00,8.0,1,247.0,0.6309166910693276,False,True
HOP_CMP_202631639_1,CMP_202631639,1,ACC_055848,ACC_013287,11194.6,2025-03-25T12:57:00,2025-03-25T13:12:00,2025-03-25T13:58:00,2025-03-25 13:12:00,2025-03-25 13:58:00,46.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202631642_1,CMP_202631642,1,ACC_055851,ACC_005666,416149.02,2025-02-28T10:58:00,2025-02-28T11:36:00,2025-02-28T12:37:00,2025-02-28 11:36:00,2025-02-28 12:37:00,61.0,,0.0,1,3.0,0.279578866828199,False,False
HOP_CMP_202631645_1,CMP_202631645,1,ACC_055854,ACC_004543,47319.09,2025-02-10T17:05:00,2025-02-10T17:24:00,2025-02-10T18:30:00,2025-02-10 17:24:00,2025-02-10 18:30:00,66.0,,0.0,1,266.0,0.5706523108975039,False,False
HOP_CMP_202631645_2,CMP_202631645,2,ACC_004543,ACC_004543,32567.03,2025-02-10T17:12:00,2025-02-10T17:38:00,2025-02-10T18:30:00,2025-02-10 17:38:00,2025-02-10 18:30:00,52.0,2025-02-10 17:24:00,14.0,1,266.0,0.5706523108975039,False,True
HOP_CMP_202631646_1,CMP_202631646,1,ACC_055855,ACC_016127,46962.0,2025-03-13T10:45:00,2025-03-13T11:29:00,2025-03-13T11:51:00,2025-03-13 11:29:00,2025-03-13 11:51:00,22.0,,0.0,1,3.0,0.279578866828199,True,False
HOP_CMP_202631646_2,CMP_202631646,2,ACC_016127,ACC_016106,42512.71,2025-03-13T10:53:00,2025-03-13T11:45:00,2025-03-13T11:51:00,2025-03-13 11:45:00,2025-03-13 11:51:00,6.0,2025-03-13 11:29:00,16.0,1,73.0,0.47179962744362597,False,False
HOP_CMP_202631660_4,CMP_202631660,4,ACC_014257,ACC_014257,57835.11,2025-03-09T06:46:00,2025-03-09T07:10:00,2025-03-09T07:34:00,2025-03-09 07:10:00,2025-03-09 07:34:00,24.0,,0.0,1,270.0,0.6612338926477891,True,False
HOP_CMP_202631660_2,CMP_202631660,2,ACC_014258,ACC_014392,95001.1,2025-03-09T06:40:00,2025-03-09T07:11:00,2025-03-09T07:34:00,2025-03-09 07:11:00,2025-03-09 07:34:00,23.0,2025-03-09 07:10:00,1.0,1,1.0,0.16666666666670527,True,False
HOP_CMP_202631660_6,CMP_202631660,6,ACC_014276,ACC_014485,37541.21,2025-03-09T07:08:00,2025-03-09T07:31:00,2025-03-09T07:34:00,2025-03-09 07:31:00,2025-03-09 07:34:00,3.0,2025-03-09 07:11:00,20.0,1,33.0,0.6360931370031407,False,True
HOP_CMP_202631673_1,CMP_202631673,1,ACC_055882,ACC_008686,1050006.61,2025-03-28T13:22:00,2025-03-28T13:45:00,2025-03-28T13:51:00,2025-03-28 13:45:00,2025-03-28 13:51:00,6.0,,0.0,1,35.0,0.5471661365319554,False,True
HOP_CMP_202631676_1,CMP_202631676,1,ACC_055885,ACC_012613,103585.32,2025-01-25T08:04:00,2025-01-25T08:40:00,2025-01-25T09:12:00,2025-01-25 08:40:00,2025-01-25 09:12:00,32.0,,0.0,1,49.0,0.5238626864816157,False,True
HOP_CMP_202631677_2,CMP_202631677,2,ACC_018694,ACC_018693,28030.49,2025-03-30T17:15:00,2025-03-30T17:30:00,2025-03-30T17:45:00,2025-03-30 17:30:00,2025-03-30 17:45:00,15.0,,0.0,1,219.0,0.5696200248764013,False,True
HOP_CMP_202631678_1,CMP_202631678,1,ACC_055887,ACC_013987,207654.46,2025-03-30T14:47:00,2025-03-30T15:20:00,2025-03-30T15:49:00,2025-03-30 15:20:00,2025-03-30 15:49:00,29.0,,0.0,1,7.0,0.41079396975816374,False,True
HOP_CMP_202631679_1,CMP_202631679,1,ACC_055888,ACC_000002,36506.29,2025-01-26T07:37:00,2025-01-26T08:02:00,2025-01-26T08:19:00,2025-01-26 08:02:00,2025-01-26 08:19:00,17.0,,0.0,1,265.0,0.7627288002295954,False,True
HOP_CMP_202631679_2,CMP_202631679,2,ACC_000002,ACC_000007,24793.31,2025-01-26T07:41:00,2025-01-26T08:03:00,2025-01-26T08:19:00,2025-01-26 08:03:00,2025-01-26 08:19:00,16.0,2025-01-26 08:02:00,1.0,1,18.0,0.5949965943086257,False,True
HOP_CMP_202631679_4,CMP_202631679,4,ACC_000033,ACC_000023,17599.91,2025-01-26T07:53:00,2025-01-26T08:13:00,2025-01-26T08:19:00,2025-01-26 08:13:00,2025-01-26 08:19:00,6.0,2025-01-26 08:03:00,10.0,1,1.0,0.16666666666670527,False,False
HOP_CMP_202631679_5,CMP_202631679,5,ACC_000023,ACC_000058,14276.36,2025-01-26T07:54:00,2025-01-26T08:15:00,2025-01-26T08:19:00,2025-01-26 08:15:00,2025-01-26 08:19:00,4.0,2025-01-26 08:13:00,2.0,1,56.0,0.7112550636060944,False,False
HOP_CMP_202631681_1,CMP_202631681,1,ACC_055890,ACC_023940,16532.73,2025-03-19T15:21:00,2025-03-19T16:21:00,2025-03-19T16:50:00,2025-03-19 16:21:00,2025-03-19 16:50:00,29.0,,0.0,1,64.0,0.5976247318405901,False,True
HOP_CMP_202631683_1,CMP_202631683,1,ACC_055892,ACC_017561,616899.97,2025-03-23T19:10:00,2025-03-23T20:19:00,2025-03-23T20:51:00,2025-03-23 20:19:00,2025-03-23 20:51:00,32.0,,0.0,1,124.0,0.591057315501951,True,False
HOP_CMP_202631691_2,CMP_202631691,2,ACC_013928,ACC_013976,5853.75,2025-01-22T18:17:00,2025-01-22T19:23:00,2025-01-22T19:41:00,2025-01-22 19:23:00,2025-01-22 19:41:00,18.0,,0.0,1,53.0,0.5865797278110486,True,False
HOP_CMP_202631691_5,CMP_202631691,5,ACC_013894,ACC_013899,3743.29,2025-01-22T19:08:00,2025-01-22T19:36:00,2025-01-22T19:41:00,2025-01-22 19:36:00,2025-01-22 19:41:00,5.0,2025-01-22 19:23:00,13.0,1,15.0,0.5041332313162572,False,True
HOP_CMP_202631691_4,CMP_202631691,4,ACC_013894,ACC_013894,3743.29,2025-01-22T19:07:00,2025-01-22T19:39:00,2025-01-22T19:41:00,2025-01-22 19:39:00,2025-01-22 19:41:00,2.0,2025-01-22 19:36:00,3.0,1,266.0,0.5970647785523907,False,True
HOP_CMP_202631699_1,CMP_202631699,1,ACC_055908,ACC_005186,13596.33,2025-04-17T12:50:00,2025-04-17T13:17:00,2025-04-17T13:21:00,2025-04-17 13:17:00,2025-04-17 13:21:00,4.0,,0.0,0,0.0,0.0,True,False
HOP_CMP_202631701_1,CMP_202631701,1,ACC_055910,ACC_004284,52150.79,2025-02-09T16:48:00,2025-02-09T17:40:00,2025-02-09T17:44:00,2025-02-09 17:40:00,2025-02-09 17:44:00,4.0,,0.0,1,259.0,0.6358991523785944,True,False
HOP_CMP_202631702_2,CMP_202631702,2,ACC_003854,ACC_003854,386669.07,2025-03-17T12:38:00,2025-03-17T13:02:00,2025-03-17T14:32:00,2025-03-17 13:02:00,2025-03-17 14:32:00,90.0,,0.0,0,0.0,0.0,False,True
HOP_CMP_202631702_1,CMP_202631702,1,ACC_055911,ACC_003854,386669.07,2025-03-17T12:29:00,2025-03-17T13:24:00,2025-03-17T14:32:00,2025-03-17 13:24:00,2025-03-17 14:32:00,68.0,2025-03-17 13:02:00,22.0,0,0.0,0.0,False,False
HOP_CMP_202631705_1,CMP_202631705,1,ACC_055914,ACC_013599,247878.12,2025-01-13T15:31:00,2025-01-13T15:53:00,2025-01-13T16:48:00,2025-01-13 15:53:00,2025-01-13 16:48:00,55.0,,0.0,1,39.0,0.529895933661504,False,False
HOP_CMP_202631705_4,CMP_202631705,4,ACC_013599,ACC_013599,104008.85,2025-01-13T15:43:00,2025-01-13T16:19:00,2025-01-13T16:48:00,2025-01-13 16:19:00,2025-01-13 16:48:00,29.0,2025-01-13 15:53:00,26.0,1,39.0,0.529895933661504,False,False
HOP_CMP_202631706_1,CMP_202631706,1,ACC_055915,ACC_022702,72676.13,2025-02-02T17:53:00,2025-02-02T18:48:00,2025-02-02T19:03:00,2025-02-02 18:48:00,2025-02-02 19:03:00,15.0,,0.0,1,91.0,0.6128518679515671,True,False
HOP_CMP_202631706_4,CMP_202631706,4,ACC_022701,ACC_022706,49538.67,2025-02-02T18:28:00,2025-02-02T19:00:00,2025-02-02T19:03:00,2025-02-02 19:00:00,2025-02-02 19:03:00,3.0,2025-02-02 18:48:00,12.0,1,21.0,0.5576753985215835,False,True
HOP_CMP_202631707_5,CMP_202631707,5,ACC_019072,ACC_019271,3346.86,2025-03-26T15:27:00,2025-03-26T15:43:00,2025-03-26T16:22:00,2025-03-26 15:43:00,2025-03-26 16:22:00,39.0,,0.0,1,52.0,0.6150570071912699,True,False
HOP_CMP_202631707_4,CMP_202631707,4,ACC_019078,ACC_019072,3346.86,2025-03-26T15:25:00,2025-03-26T15:53:00,2025-03-26T16:22:00,2025-03-26 15:53:00,2025-03-26 16:22:00,29.0,2025-03-26 15:43:00,10.0,1,247.0,0.6309166910693276,True,False
HOP_CMP_202631707_2,CMP_202631707,2,ACC_019090,ACC_019072,6082.62,2025-03-26T15:19:00,2025-03-26T16:01:00,2025-03-26T16:22:00,2025-03-26 16:01:00,2025-03-26 16:22:00,21.0,2025-03-26 15:53:00,8.0,1,247.0,0.6309166910693276,False,True
HOP_CMP_202631707_1,CMP_202631707,1,ACC_055916,ACC_019090,10571.25,2025-03-26T15:18:00,2025-03-26T16:04:00,2025-03-26T16:22:00,2025-03-26 16:04:00,2025-03-26 16:22:00,18.0,2025-03-26 16:01:00,3.0,1,2.0,0.23984454701898333,True,False
HOP_CMP_202631709_1,CMP_202631709,1,ACC_055918,ACC_004570,36519.05,2025-03-29T14:09:00,2025-03-29T15:00:00,2025-03-29T15:44:00,2025-03-29 15:00:00,2025-03-29 15:44:00,44.0,,0.0,1,3.0,0.3197148881866175,True,False
HOP_CMP_202631709_2,CMP_202631709,2,ACC_004570,ACC_004555,34958.79,2025-03-29T14:11:00,2025-03-29T15:17:00,2025-03-29T15:44:00,2025-03-29 15:17:00,2025-03-29 15:44:00,27.0,2025-03-29 15:00:00,17.0,1,6.0,0.46503983736235266,False,False
HOP_CMP_202631715_3,CMP_202631715,3,ACC_021731,ACC_021730,40177.45,2025-01-02T17:03:00,2025-01-02T17:53:00,2025-01-02T18:34:00,2025-01-02 17:53:00,2025-01-02 18:34:00,41.0,,0.0,1,310.0,0.5217528727895043,False,True
HOP_CMP_202631715_4,CMP_202631715,4,ACC_021730,ACC_021732,35472.61,2025-01-02T17:12:00,2025-01-02T18:11:00,2025-01-02T18:34:00,2025-01-02 18:11:00,2025-01-02 18:34:00,23.0,2025-01-02 17:53:00,18.0,1,51.0,0.5110986324526751,True,False
HOP_CMP_202631715_2,CMP_202631715,2,ACC_021731,ACC_021731,43712.58,2025-01-02T16:58:00,2025-01-02T18:23:00,2025-01-02T18:34:00,2025-01-02 18:23:00,2025-01-02 18:34:00,11.0,2025-01-02 18:11:00,12.0,1,98.0,0.5391802087245794,False,False
HOP_CMP_202631716_3,CMP_202631716,3,ACC_021730,ACC_021794,41101.56,2025-01-21T21:09:00,2025-01-21T21:43:00,2025-01-21T22:02:00,2025-01-21 21:43:00,2025-01-21 22:02:00,19.0,,0.0,1,3.0,0.3197148881866175,False,True
HOP_CMP_202631716_2,CMP_202631716,2,ACC_021752,ACC_021730,41101.56,2025-01-21T20:51:00,2025-01-21T21:58:00,2025-01-21T22:02:00,2025-01-21 21:58:00,2025-01-21 22:02:00,4.0,2025-01-21 21:43:00,15.0,1,310.0,0.5217528727895043,True,False
HOP_CMP_202631717_1,CMP_202631717,1,ACC_055926,ACC_005540,69460.87,2025-01-29T12:49:00,2025-01-29T13:31:00,2025-01-29T13:33:00,2025-01-29 13:31:00,2025-01-29 13:33:00,2.0,,0.0,1,18.0,0.5327356118479144,False,False
HOP_CMP_202631720_1,CMP_202631720,1,ACC_055929,ACC_010255,10031.33,2025-03-28T18:41:00,2025-03-28T19:08:00,2025-03-28T19:11:00,2025-03-28 19:08:00,2025-03-28 19:11:00,3.0,,0.0,1,6.0,0.34828050250162523,False,True
HOP_CMP_202631733_4,CMP_202631733,4,ACC_005202,ACC_005294,6010.66,2025-02-19T16:58:00,2025-02-19T17:15:00,2025-02-19T17:39:00,2025-02-19 17:15:00,2025-02-19 17:39:00,24.0,,0.0,1,1.0,0.16666666666670527,False,True
HOP_CMP_202631733_3,CMP_202631733,3,ACC_005205,ACC_005202,6496.52,2025-02-19T16:48:00,2025-02-19T17:21:00,2025-02-19T17:39:00,2025-02-19 17:21:00,2025-02-19 17:39:00,18.0,2025-02-19 17:15:00,6.0,1,207.0,0.6005251232718748,False,False
HOP_CMP_202631733_2,CMP_202631733,2,ACC_005203,ACC_005205,11387.2,2025-02-19T16:42:00,2025-02-19T17:38:00,2025-02-19T17:39:00,2025-02-19 17:38:00,2025-02-19 17:39:00,1.0,2025-02-19 17:21:00,17.0,1,26.0,0.5582568911701529,True,False
HOP_CMP_202631734_1,CMP_202631734,1,ACC_055943,ACC_014507,889157.07,2025-01-29T16:23:00,2025-01-29T16:46:00,2025-01-29T16:56:00,2025-01-29 16:46:00,2025-01-29 16:56:00,10.0,,0.0,1,4.0,0.3374150541554056,False,False
HOP_CMP_202631737_4,CMP_202631737,4,ACC_023891,ACC_010417,15694.47,2025-03-09T17:31:00,2025-03-09T17:48:00,2025-03-09T18:03:00,2025-03-09 17:48:00,2025-03-09 18:03:00,15.0,,0.0,1,331.0,0.6894796517493207,True,False
HOP_CMP_202631737_5,CMP_202631737,5,ACC_010417,ACC_010436,11254.76,2025-03-09T17:33:00,2025-03-09T17:49:00,2025-03-09T18:03:00,2025-03-09 17:49:00,2025-03-09 18:03:00,14.0,2025-03-09 17:48:00,1.0,1,4.0,0.44444444444454734,False,True
HOP_CMP_202631740_1,CMP_202631740,1,ACC_055949,ACC_011427,2487.65,2025-04-21T16:39:00,2025-04-21T17:01:00,2025-04-21T17:17:00,2025-04-21 17:01:00,2025-04-21 17:17:00,16.0,,0.0,0,0.0,0.0,False,True
HOP_CMP_202631741_2,CMP_202631741,2,ACC_021894,ACC_021920,7681.11,2025-03-14T21:17:00,2025-03-14T22:00:00,2025-03-14T22:09:00,2025-03-14 22:00:00,2025-03-14 22:09:00,9.0,,0.0,1,2.0,0.23984454701898333,False,False
HOP_CMP_202631744_3,CMP_202631744,3,ACC_005755,ACC_020966,188832.81,2025-01-17T15:29:00,2025-01-17T15:45:00,2025-01-17T16:10:00,2025-01-17 15:45:00,2025-01-17 16:10:00,25.0,,0.0,1,35.0,0.6305888277714393,True,False
