complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,victim_zone_id,incident_timestamp,complaint_timestamp,available_timestamp
V2CMP_0031843,TYP_03,Part-Time Job Scam,106345.3,Tamil Nadu,Chennai,V2_ZID_023,2026-04-10T20:32:16,2026-04-11T04:39:23.671163,2026-04-11T05:06:23.671163
V2CMP_0031844,TYP_02,Fake Loan App,11727.74,Madhya Pradesh,Gwalior,V2_ZID_076,2026-04-28T00:18:53,2026-04-28T01:19:17.377145,2026-04-28T01:56:17.377145
V2CMP_0031845,TYP_02,Fake Loan App,58324.49,Jharkhand,Jamtara,V2_ZID_063,2026-04-14T18:43:54,2026-04-14T19:19:58.866072,2026-04-14T19:32:58.866072
V2CMP_0031846,TYP_07,Digital Arrest,369661.02,Maharashtra,Pune,V2_ZID_042,2026-04-01T12:33:14,2026-04-01T19:39:08.135173,2026-04-01T20:12:08.135173
V2CMP_0031847,TYP_02,Fake Loan App,29043.4,Maharashtra,Aurangabad (Chh.Sambhajinagar),V2_ZID_045,2026-04-19T12:16:32,2026-04-19T13:50:42.841425,2026-04-19T14:30:42.841425
V2CMP_0031848,TYP_05,Sextortion,11870.2,Rajasthan,Bikaner,V2_ZID_083,2026-04-17T20:09:09,2026-04-17T21:49:40.969062,2026-04-17T22:12:40.969062
V2CMP_0031849,TYP_03,Part-Time Job Scam,211884.7,Chhattisgarh,Raipur,V2_ZID_078,2026-04-15T18:56:28,2026-04-15T19:52:34.901392,2026-04-15T20:20:34.901392
V2CMP_0031850,TYP_07,Digital Arrest,115859.22,Gujarat,Vadodara,V2_ZID_048,2026-04-29T18:26:59,2026-04-29T20:04:55.217248,2026-04-29T20:16:55.217248
V2CMP_0031851,TYP_01,OTP / KYC Fraud,49794.61,Assam,Kamrup Metro,V2_ZID_087,2026-04-27T04:16:18,2026-04-27T21:36:27.552370,2026-04-27T21:44:27.552370
V2CMP_0031852,TYP_09,Romance / Honey Trap Scam,249336.5,Haryana,Faridabad,V2_ZID_008,2026-04-01T13:53:38,2026-04-03T07:48:53.207871,2026-04-03T08:10:53.207871
V2CMP_0031853,TYP_10,Courier / Parcel Scam,38555.01,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-04-09T00:36:43,2026-04-09T05:18:12.052996,2026-04-09T05:50:12.052996
V2CMP_0031854,TYP_02,Fake Loan App,32813.74,Punjab,Jalandhar,V2_ZID_099,2026-04-19T20:59:52,2026-04-20T09:41:53.515922,2026-04-20T10:24:53.515922
V2CMP_0031855,TYP_06,Marketplace / OLX Fraud,2264.34,West Bengal,North 24 Parganas,V2_ZID_057,2026-04-13T00:41:03,2026-04-13T02:12:41.056810,2026-04-13T02:34:41.056810
V2CMP_0031856,TYP_06,Marketplace / OLX Fraud,15062.21,Haryana,Gurugram,V2_ZID_003,2026-04-02T21:09:43,2026-04-03T23:35:08.198528,2026-04-03T23:44:08.198528
V2CMP_0031857,TYP_08,SIM Swap / Account Takeover,48545.55,Kerala,Thrissur,V2_ZID_037,2026-04-13T10:05:24,2026-04-13T11:50:10.471423,2026-04-13T12:19:10.471423
V2CMP_0031858,TYP_04,Investment / Crypto Scam,1230789.91,West Bengal,Paschim Bardhaman,V2_ZID_071,2026-04-08T22:25:04,2026-04-10T01:56:58.001128,2026-04-10T02:16:58.001128
V2CMP_0031859,TYP_06,Marketplace / OLX Fraud,19785.51,Haryana,Rohtak,V2_ZID_016,2026-04-26T02:26:28,2026-04-26T04:15:09.093932,2026-04-26T04:24:09.093932
V2CMP_0031860,TYP_06,Marketplace / OLX Fraud,10557.53,Bihar,Katihar,V2_ZID_072,2026-04-09T19:52:37,2026-04-10T00:08:45.286326,2026-04-10T00:31:45.286326
V2CMP_0031861,TYP_03,Part-Time Job Scam,107993.43,Kerala,Kozhikode,V2_ZID_029,2026-04-11T20:28:54,2026-04-11T21:51:40.368303,2026-04-11T21:58:40.368303
V2CMP_0031862,TYP_07,Digital Arrest,548322.82,Telangana,Hyderabad,V2_ZID_022,2026-04-30T11:11:17,2026-05-01T01:25:55.594744,2026-05-01T01:52:55.594744
V2CMP_0031863,TYP_01,OTP / KYC Fraud,16870.24,Punjab,Patiala,V2_ZID_100,2026-04-18T13:41:18,2026-04-19T01:16:09.780136,2026-04-19T01:22:09.780136
V2CMP_0031864,TYP_08,SIM Swap / Account Takeover,448044.25,West Bengal,Darjeeling,V2_ZID_070,2026-04-05T18:54:49,2026-04-05T19:55:29.596848,2026-04-05T20:20:29.596848
V2CMP_0031865,TYP_04,Investment / Crypto Scam,80914.85,Chhattisgarh,Durg,V2_ZID_085,2026-04-05T14:21:38,2026-04-05T15:13:02.314758,2026-04-05T15:54:02.314758
V2CMP_0031866,TYP_08,SIM Swap / Account Takeover,32992.57,Rajasthan,Jodhpur,V2_ZID_051,2026-04-12T17:20:54,2026-04-13T00:25:53.511147,2026-04-13T00:47:53.511147
V2CMP_0031867,TYP_01,OTP / KYC Fraud,59431.14,Rajasthan,Udaipur,V2_ZID_053,2026-04-03T10:15:33,2026-04-05T18:42:23.082692,2026-04-05T18:55:23.082692
V2CMP_0031868,TYP_09,Romance / Honey Trap Scam,287577.29,Bihar,Gaya,V2_ZID_061,2026-04-28T10:05:49,2026-04-28T18:01:00.362617,2026-04-28T18:08:00.362617
V2CMP_0031869,TYP_09,Romance / Honey Trap Scam,453665.78,Assam,Cachar,V2_ZID_089,2026-04-10T18:31:17,2026-04-16T03:23:28.217370,2026-04-16T03:58:28.217370
V2CMP_0031870,TYP_02,Fake Loan App,21659.02,Delhi,Central Delhi,V2_ZID_001,2026-04-12T17:09:39,2026-04-12T19:22:45.594603,2026-04-12T19:48:45.594603
V2CMP_0031871,TYP_08,SIM Swap / Account Takeover,44807.52,Delhi,South Delhi,V2_ZID_002,2026-04-04T07:48:45,2026-04-04T10:25:01.093898,2026-04-04T10:39:01.093898
V2CMP_0031872,TYP_01,OTP / KYC Fraud,24413.05,Assam,Sonitpur,V2_ZID_094,2026-04-19T18:17:42,2026-04-19T23:24:06.560956,2026-04-19T23:58:06.560956
V2CMP_0031873,TYP_07,Digital Arrest,98578.43,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-04-16T09:43:31,2026-04-16T11:18:14.629109,2026-04-16T11:39:14.629109
V2CMP_0031874,TYP_06,Marketplace / OLX Fraud,14206.0,Andhra Pradesh,Kurnool,V2_ZID_038,2026-04-15T18:45:11,2026-04-15T20:16:04.932392,2026-04-15T20:55:04.932392
V2CMP_0031875,TYP_01,OTP / KYC Fraud,7880.03,Uttar Pradesh,Prayagraj,V2_ZID_012,2026-04-21T18:52:09,2026-04-21T19:52:38.470890,2026-04-21T20:17:38.470890
V2CMP_0031876,TYP_08,SIM Swap / Account Takeover,70335.18,Madhya Pradesh,Satna,V2_ZID_086,2026-04-11T11:51:21,2026-04-11T14:15:49.710500,2026-04-11T14:42:49.710500
V2CMP_0031877,TYP_06,Marketplace / OLX Fraud,7490.66,Jharkhand,Deoghar,V2_ZID_064,2026-04-28T05:08:24,2026-04-28T06:49:18.455616,2026-04-28T07:13:18.455616
V2CMP_0031878,TYP_08,SIM Swap / Account Takeover,222561.47,Chhattisgarh,Durg,V2_ZID_085,2026-04-23T08:13:22,2026-04-26T23:58:17.775281,2026-04-27T00:13:17.775281
V2CMP_0031879,TYP_09,Romance / Honey Trap Scam,305244.95,Mizoram,Aizawl,V2_ZID_096,2026-04-20T22:16:15,2026-04-21T14:57:11.025608,2026-04-21T15:35:11.025608
V2CMP_0031880,TYP_04,Investment / Crypto Scam,2889728.14,Tamil Nadu,Chennai,V2_ZID_024,2026-04-02T15:22:00,2026-04-03T02:54:48.547831,2026-04-03T03:22:48.547831
V2CMP_0031881,TYP_01,OTP / KYC Fraud,31130.58,Rajasthan,Jodhpur,V2_ZID_051,2026-04-11T10:53:17,2026-04-17T22:35:29.652154,2026-04-17T23:15:29.652154
V2CMP_0031882,TYP_06,Marketplace / OLX Fraud,3684.58,Karnataka,Dakshina Kannada,V2_ZID_109,2026-04-08T06:24:33,2026-04-08T08:55:39.552046,2026-04-08T09:38:39.552046
V2CMP_0031883,TYP_04,Investment / Crypto Scam,414030.72,Karnataka,Bengaluru Urban,V2_ZID_020,2026-04-03T11:24:46,2026-04-05T08:34:18.233285,2026-04-05T12:50:13.513191
V2CMP_0031884,TYP_07,Digital Arrest,1516929.17,Jharkhand,Jamtara,V2_ZID_063,2026-04-15T07:05:50,2026-04-15T08:32:51.057633,2026-04-15T08:41:51.057633
V2CMP_0031885,TYP_06,Marketplace / OLX Fraud,4011.5,Punjab,Bathinda,V2_ZID_101,2026-04-21T19:20:14,2026-04-22T01:00:32.140008,2026-04-22T01:12:32.140008
V2CMP_0031886,TYP_05,Sextortion,35809.09,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-04-08T03:45:43,2026-04-08T22:30:45.877986,2026-04-08T22:52:45.877986
V2CMP_0031887,TYP_02,Fake Loan App,10737.72,Tamil Nadu,Coimbatore,V2_ZID_025,2026-04-17T18:45:49,2026-04-18T23:52:51.849334,2026-04-19T00:24:51.849334
V2CMP_0031888,TYP_01,OTP / KYC Fraud,9930.61,Punjab,Patiala,V2_ZID_100,2026-04-21T18:49:50,2026-04-21T19:33:19.343620,2026-04-21T19:42:19.343620
V2CMP_0031889,TYP_03,Part-Time Job Scam,35369.12,Chhattisgarh,Korba,V2_ZID_084,2026-04-03T13:10:21,2026-04-04T00:18:39.495303,2026-04-04T00:34:39.495303
V2CMP_0031890,TYP_05,Sextortion,43962.92,Gujarat,Ahmedabad,V2_ZID_046,2026-04-23T19:55:54,2026-04-24T11:22:15.100643,2026-04-24T11:54:15.100643
V2CMP_0031891,TYP_09,Romance / Honey Trap Scam,170319.64,Jharkhand,Jamtara,V2_ZID_063,2026-04-06T12:54:43,2026-04-07T00:48:40.160376,2026-04-07T01:00:40.160376
V2CMP_0031892,TYP_09,Romance / Honey Trap Scam,157472.31,Andhra Pradesh,Srikakulam,V2_ZID_120,2026-04-22T01:43:35,2026-04-23T06:14:15.890354,2026-04-23T06:49:15.890354
V2CMP_0031893,TYP_04,Investment / Crypto Scam,4105890.46,Andhra Pradesh,Visakhapatnam,V2_ZID_031,2026-04-23T20:38:12,2026-04-24T05:39:21.870720,2026-04-25T22:13:45.737541
V2CMP_0031894,TYP_02,Fake Loan App,27935.04,Punjab,Hoshiarpur,V2_ZID_102,2026-04-26T07:41:21,2026-05-01T14:06:42.375847,2026-05-01T14:24:42.375847
V2CMP_0031895,TYP_09,Romance / Honey Trap Scam,206274.9,Haryana,Ambala,V2_ZID_104,2026-04-26T07:35:02,2026-04-29T23:48:44.628241,2026-04-29T23:56:44.628241
V2CMP_0031896,TYP_03,Part-Time Job Scam,193702.78,Kerala,Thiruvananthapuram,V2_ZID_028,2026-04-18T16:53:51,2026-04-19T06:07:15.518411,2026-04-19T06:14:15.518411
V2CMP_0031897,TYP_03,Part-Time Job Scam,33784.41,Gujarat,Rajkot,V2_ZID_049,2026-04-01T04:43:02,2026-04-02T11:36:17.700468,2026-04-02T11:53:17.700468
V2CMP_0031898,TYP_05,Sextortion,94908.34,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-04-23T09:51:39,2026-05-01T09:27:06.392098,2026-05-01T09:45:06.392098
V2CMP_0031899,TYP_03,Part-Time Job Scam,154166.78,Haryana,Panipat,V2_ZID_015,2026-04-08T08:43:14,2026-04-08T21:24:51.162354,2026-04-08T21:58:51.162354
V2CMP_0031900,TYP_09,Romance / Honey Trap Scam,130025.29,Punjab,Jalandhar,V2_ZID_099,2026-04-16T14:49:44,2026-04-21T11:43:43.034400,2026-04-21T12:17:43.034400
V2CMP_0031901,TYP_01,OTP / KYC Fraud,37565.43,Andhra Pradesh,Krishna,V2_ZID_030,2026-04-01T09:44:48,2026-04-02T08:56:41.515911,2026-04-02T09:30:41.515911
V2CMP_0031902,TYP_02,Fake Loan App,17459.1,Telangana,Hyderabad,V2_ZID_022,2026-04-04T13:04:53,2026-04-04T14:54:07.355228,2026-04-04T15:38:07.355228
V2CMP_0031903,TYP_09,Romance / Honey Trap Scam,269292.06,Gujarat,Rajkot,V2_ZID_049,2026-04-23T22:13:37,2026-04-24T21:04:13.362374,2026-04-24T21:48:13.362374
V2CMP_0031904,TYP_04,Investment / Crypto Scam,509222.77,Uttar Pradesh,Meerut,V2_ZID_018,2026-04-16T21:49:53,2026-04-18T19:56:17.773252,2026-04-18T20:32:17.773252
V2CMP_0031905,TYP_08,SIM Swap / Account Takeover,75801.39,Odisha,Puri,V2_ZID_119,2026-04-24T11:24:55,2026-04-24T14:34:08.199808,2026-04-24T15:01:08.199808
V2CMP_0031906,TYP_10,Courier / Parcel Scam,24118.38,Punjab,Jalandhar,V2_ZID_099,2026-04-06T11:33:14,2026-04-06T13:07:57.311633,2026-04-06T13:37:57.311633
V2CMP_0031907,TYP_01,OTP / KYC Fraud,39275.03,Madhya Pradesh,Jabalpur,V2_ZID_075,2026-04-28T21:58:41,2026-04-28T23:54:19.518121,2026-04-30T22:48:17.346075
V2CMP_0031908,TYP_07,Digital Arrest,153258.75,Delhi,South Delhi,V2_ZID_002,2026-04-26T10:54:54,2026-04-26T15:33:56.421299,2026-04-26T16:16:56.421299
V2CMP_0031909,TYP_06,Marketplace / OLX Fraud,13000.98,Delhi,South Delhi,V2_ZID_002,2026-04-14T12:41:21,2026-04-14T15:44:43.230729,2026-04-14T16:21:43.230729
V2CMP_0031910,TYP_04,Investment / Crypto Scam,327456.93,Bihar,Gaya,V2_ZID_061,2026-04-26T11:19:48,2026-04-27T16:59:28.588611,2026-04-27T17:34:28.588611
V2CMP_0031911,TYP_09,Romance / Honey Trap Scam,115636.8,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-04-19T17:30:14,2026-04-20T05:16:03.531898,2026-04-20T05:39:03.531898
V2CMP_0031912,TYP_04,Investment / Crypto Scam,293276.42,Chhattisgarh,Raipur,V2_ZID_078,2026-04-26T06:43:34,2026-04-27T11:54:52.555729,2026-04-27T12:20:52.555729
V2CMP_0031913,TYP_06,Marketplace / OLX Fraud,21522.35,Kerala,Thiruvananthapuram,V2_ZID_028,2026-04-19T21:12:13,2026-04-20T20:06:36.587631,2026-04-20T20:25:36.587631
V2CMP_0031914,TYP_10,Courier / Parcel Scam,111129.85,Assam,Kamrup Metro,V2_ZID_087,2026-04-13T11:15:58,2026-04-13T15:10:26.970447,2026-04-13T15:44:26.970447
V2CMP_0031915,TYP_04,Investment / Crypto Scam,8868340.88,Uttar Pradesh,Ghaziabad,V2_ZID_007,2026-04-07T08:28:23,2026-04-07T09:45:36.615870,2026-04-07T09:51:36.615870
V2CMP_0031916,TYP_03,Part-Time Job Scam,109056.64,Meghalaya,East Khasi Hills,V2_ZID_090,2026-04-13T09:21:16,2026-04-13T10:51:35.954555,2026-04-13T11:35:35.954555
V2CMP_0031917,TYP_07,Digital Arrest,449948.41,Karnataka,Bengaluru Urban,V2_ZID_020,2026-04-23T16:42:52,2026-04-23T18:34:22.840049,2026-04-23T19:13:22.840049
V2CMP_0031918,TYP_07,Digital Arrest,556206.36,Karnataka,Dakshina Kannada,V2_ZID_109,2026-04-05T08:52:08,2026-04-05T11:35:47.893687,2026-04-05T12:01:47.893687
V2CMP_0031919,TYP_02,Fake Loan App,31159.52,Tripura,West Tripura,V2_ZID_092,2026-04-05T22:08:00,2026-04-05T23:45:10.208979,2026-04-06T00:13:10.208979
V2CMP_0031920,TYP_01,OTP / KYC Fraud,18419.56,Assam,Dibrugarh,V2_ZID_088,2026-04-09T08:02:35,2026-04-10T15:42:46.581325,2026-04-10T16:08:46.581325
V2CMP_0031921,TYP_03,Part-Time Job Scam,157933.14,Odisha,Khordha,V2_ZID_067,2026-04-05T15:08:33,2026-04-05T21:47:37.918822,2026-04-05T22:17:37.918822
V2CMP_0031922,TYP_09,Romance / Honey Trap Scam,636988.98,Haryana,Gurugram,V2_ZID_003,2026-04-21T19:06:18,2026-04-26T10:26:39.294201,2026-04-26T10:50:39.294201
V2CMP_0031923,TYP_06,Marketplace / OLX Fraud,6890.08,Andhra Pradesh,East Godavari,V2_ZID_116,2026-04-23T17:42:42,2026-04-27T06:15:48.720299,2026-04-27T06:48:48.720299
V2CMP_0031924,TYP_08,SIM Swap / Account Takeover,106860.85,Madhya Pradesh,Sagar,V2_ZID_077,2026-04-29T08:37:12,2026-04-29T11:47:23.696961,2026-04-29T11:55:23.696961
V2CMP_0031925,TYP_03,Part-Time Job Scam,150499.58,Haryana,Rohtak,V2_ZID_016,2026-04-21T09:52:33,2026-04-21T11:24:10.765894,2026-04-21T11:55:10.765894
V2CMP_0031926,TYP_08,SIM Swap / Account Takeover,42950.22,Maharashtra,Nagpur,V2_ZID_044,2026-04-15T21:56:02,2026-04-16T02:23:54.369665,2026-04-16T03:06:54.369665
V2CMP_0031927,TYP_03,Part-Time Job Scam,149967.1,Jammu & Kashmir,Srinagar,V2_ZID_107,2026-04-29T19:19:58,2026-05-01T03:47:36.314940,2026-05-01T04:24:36.314940
V2CMP_0031928,TYP_07,Digital Arrest,324284.19,Gujarat,Vadodara,V2_ZID_048,2026-04-17T20:11:57,2026-04-19T04:09:48.897292,2026-04-19T04:40:48.897292
V2CMP_0031929,TYP_10,Courier / Parcel Scam,71221.29,Odisha,Khordha,V2_ZID_067,2026-04-08T19:02:25,2026-04-08T23:51:52.670971,2026-04-09T00:27:52.670971
V2CMP_0031930,TYP_04,Investment / Crypto Scam,662859.78,West Bengal,Paschim Bardhaman,V2_ZID_071,2026-04-07T06:56:43,2026-04-08T01:01:22.781982,2026-04-08T01:33:22.781982
V2CMP_0031931,TYP_04,Investment / Crypto Scam,514860.89,Maharashtra,Ratnagiri,V2_ZID_111,2026-04-04T01:19:08,2026-04-05T00:59:43.437976,2026-04-05T01:07:43.437976
V2CMP_0031932,TYP_08,SIM Swap / Account Takeover,397397.27,Bihar,Bhagalpur,V2_ZID_062,2026-04-05T16:05:14,2026-04-06T22:08:07.826203,2026-04-06T22:37:07.826203
V2CMP_0031933,TYP_06,Marketplace / OLX Fraud,4948.17,Chhattisgarh,Durg,V2_ZID_085,2026-04-17T05:47:24,2026-04-17T06:26:28.554318,2026-04-17T07:04:28.554318
V2CMP_0031934,TYP_07,Digital Arrest,774260.72,Maharashtra,Nashik,V2_ZID_043,2026-04-22T05:05:11,2026-04-23T09:48:22.964691,2026-04-23T10:04:22.964691
V2CMP_0031935,TYP_08,SIM Swap / Account Takeover,36708.38,Delhi,Central Delhi,V2_ZID_001,2026-04-30T10:42:01,2026-05-02T14:22:46.194228,2026-05-02T14:30:46.194228
V2CMP_0031936,TYP_09,Romance / Honey Trap Scam,191535.69,Punjab,Patiala,V2_ZID_100,2026-04-08T13:06:26,2026-04-11T04:23:18.713717,2026-04-11T05:05:18.713717
V2CMP_0031937,TYP_05,Sextortion,41692.25,Haryana,Nuh,V2_ZID_005,2026-04-15T11:40:57,2026-04-16T07:07:49.071189,2026-04-16T07:16:49.071189
V2CMP_0031938,TYP_06,Marketplace / OLX Fraud,19298.13,Kerala,Kannur,V2_ZID_113,2026-04-28T04:59:46,2026-04-30T02:30:25.187639,2026-04-30T06:22:12.855445
V2CMP_0031939,TYP_09,Romance / Honey Trap Scam,218161.88,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-04-30T00:54:03,2026-05-03T13:59:38.745498,2026-05-03T14:42:38.745498
V2CMP_0031940,TYP_03,Part-Time Job Scam,221914.54,West Bengal,Darjeeling,V2_ZID_070,2026-04-14T12:03:44,2026-04-14T19:02:03.028854,2026-04-14T19:19:03.028854
V2CMP_0031941,TYP_03,Part-Time Job Scam,156347.1,Bihar,Katihar,V2_ZID_072,2026-04-29T11:28:42,2026-04-29T13:08:31.001324,2026-04-29T13:30:31.001324
V2CMP_0031942,TYP_06,Marketplace / OLX Fraud,20814.56,Maharashtra,Thane,V2_ZID_041,2026-04-12T10:30:11,2026-04-12T11:44:01.329506,2026-04-12T12:22:01.329506
V2CMP_0031943,TYP_02,Fake Loan App,11721.43,Assam,Cachar,V2_ZID_089,2026-04-23T12:40:59,2026-04-23T14:57:15.378293,2026-04-23T15:30:15.378293
V2CMP_0031944,TYP_08,SIM Swap / Account Takeover,80190.0,Gujarat,Vadodara,V2_ZID_048,2026-04-28T16:09:22,2026-04-28T20:16:03.160458,2026-04-28T20:33:03.160458
V2CMP_0031945,TYP_08,SIM Swap / Account Takeover,95274.85,West Bengal,Paschim Bardhaman,V2_ZID_071,2026-04-04T18:06:25,2026-04-04T19:01:37.753384,2026-04-04T19:15:37.753384
V2CMP_0031946,TYP_03,Part-Time Job Scam,22384.64,Karnataka,Bengaluru Urban,V2_ZID_036,2026-04-14T15:02:30,2026-04-14T16:19:37.956686,2026-04-14T16:58:37.956686
V2CMP_0031947,TYP_09,Romance / Honey Trap Scam,375641.41,Uttar Pradesh,Lucknow,V2_ZID_009,2026-04-11T19:22:43,2026-04-14T14:11:34.088597,2026-04-14T14:23:34.088597
V2CMP_0031948,TYP_10,Courier / Parcel Scam,125584.59,Chhattisgarh,Bilaspur,V2_ZID_079,2026-04-15T21:37:49,2026-04-15T23:15:47.504150,2026-04-15T23:46:47.504150
V2CMP_0031949,TYP_07,Digital Arrest,60534.85,Jharkhand,Deoghar,V2_ZID_064,2026-04-04T07:07:37,2026-04-04T17:51:25.385827,2026-04-04T18:19:25.385827
V2CMP_0031950,TYP_07,Digital Arrest,70960.68,Andhra Pradesh,Tirupati,V2_ZID_034,2026-04-22T17:04:25,2026-04-22T20:26:18.951759,2026-04-22T21:08:18.951759
V2CMP_0031951,TYP_05,Sextortion,49435.77,Himachal Pradesh,Shimla,V2_ZID_105,2026-04-16T13:30:47,2026-04-16T16:28:14.365115,2026-04-16T17:08:14.365115
V2CMP_0031952,TYP_06,Marketplace / OLX Fraud,18381.02,Uttar Pradesh,Meerut,V2_ZID_018,2026-04-25T20:06:08,2026-04-25T21:30:45.112447,2026-04-25T21:43:45.112447
V2CMP_0031953,TYP_04,Investment / Crypto Scam,754033.43,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-04-03T19:12:24,2026-04-04T03:03:16.785755,2026-04-04T03:20:16.785755
V2CMP_0031954,TYP_06,Marketplace / OLX Fraud,5854.43,Karnataka,Udupi,V2_ZID_115,2026-04-14T21:45:57,2026-04-14T22:22:32.336148,2026-04-14T22:43:32.336148
V2CMP_0031955,TYP_07,Digital Arrest,66759.14,Madhya Pradesh,Jabalpur,V2_ZID_075,2026-04-23T23:17:48,2026-04-25T00:14:31.312518,2026-04-25T00:50:31.312518
V2CMP_0031956,TYP_07,Digital Arrest,121347.6,Bihar,Muzaffarpur,V2_ZID_060,2026-04-13T10:19:08,2026-04-13T11:28:40.292427,2026-04-13T11:58:40.292427
V2CMP_0031957,TYP_05,Sextortion,13032.51,Maharashtra,Nashik,V2_ZID_043,2026-04-10T20:17:09,2026-04-12T03:08:18.829013,2026-04-12T03:38:18.829013
V2CMP_0031958,TYP_04,Investment / Crypto Scam,1458587.77,Assam,Dibrugarh,V2_ZID_088,2026-04-25T18:26:32,2026-04-26T18:53:55.107071,2026-04-26T19:09:55.107071
V2CMP_0031959,TYP_05,Sextortion,24572.22,Chandigarh,Chandigarh,V2_ZID_014,2026-04-14T22:53:04,2026-04-15T16:23:48.981765,2026-04-15T16:28:48.981765
V2CMP_0031960,TYP_07,Digital Arrest,273145.79,Uttar Pradesh,Lucknow,V2_ZID_009,2026-04-19T10:27:02,2026-04-19T11:43:02.300077,2026-04-19T11:58:02.300077
V2CMP_0031961,TYP_05,Sextortion,72423.46,Punjab,Jalandhar,V2_ZID_099,2026-04-13T17:15:14,2026-04-13T18:56:14.863817,2026-04-13T19:28:14.863817
V2CMP_0031962,TYP_09,Romance / Honey Trap Scam,639906.07,Karnataka,Bengaluru Urban,V2_ZID_020,2026-04-20T21:36:06,2026-04-22T07:40:10.897268,2026-04-22T08:20:10.897268
V2CMP_0031963,TYP_01,OTP / KYC Fraud,36722.75,Bihar,Bhagalpur,V2_ZID_062,2026-04-11T21:00:39,2026-04-11T23:32:48.569268,2026-04-12T00:16:48.569268
V2CMP_0031964,TYP_06,Marketplace / OLX Fraud,2479.01,Madhya Pradesh,Gwalior,V2_ZID_076,2026-04-06T16:18:55,2026-04-06T20:52:38.430452,2026-04-06T21:27:38.430452
V2CMP_0031965,TYP_03,Part-Time Job Scam,191546.45,Andhra Pradesh,Prakasam,V2_ZID_117,2026-04-09T16:43:29,2026-04-09T19:13:19.810878,2026-04-09T19:51:19.810878
V2CMP_0031966,TYP_04,Investment / Crypto Scam,114359.98,Bihar,Gaya,V2_ZID_061,2026-04-17T11:50:07,2026-04-17T19:51:25.919812,2026-04-17T20:22:25.919812
V2CMP_0031967,TYP_10,Courier / Parcel Scam,36283.57,Assam,Jorhat,V2_ZID_093,2026-04-01T11:21:02,2026-04-01T18:11:37.197243,2026-04-01T18:16:37.197243
V2CMP_0031968,TYP_03,Part-Time Job Scam,69455.31,Maharashtra,Ratnagiri,V2_ZID_111,2026-04-17T10:43:59,2026-04-18T09:42:13.235233,2026-04-18T10:24:13.235233
V2CMP_0031969,TYP_05,Sextortion,18675.34,Madhya Pradesh,Ujjain,V2_ZID_081,2026-04-06T20:25:02,2026-04-08T03:02:29.625906,2026-04-08T03:12:29.625906
V2CMP_0031970,TYP_04,Investment / Crypto Scam,84768.53,Maharashtra,Jalgaon,V2_ZID_080,2026-04-09T13:14:57,2026-04-09T22:12:05.863863,2026-04-09T22:44:05.863863
V2CMP_0031971,TYP_06,Marketplace / OLX Fraud,3361.16,Jammu & Kashmir,Jammu,V2_ZID_108,2026-04-07T05:43:28,2026-04-08T11:45:41.972438,2026-04-08T12:01:41.972438
V2CMP_0031972,TYP_05,Sextortion,45500.53,Maharashtra,Ratnagiri,V2_ZID_111,2026-04-01T19:56:43,2026-04-02T13:13:05.911417,2026-04-02T13:25:05.911417
V2CMP_0031973,TYP_01,OTP / KYC Fraud,3746.02,Rajasthan,Bikaner,V2_ZID_083,2026-04-07T06:38:43,2026-04-07T12:14:47.110940,2026-04-07T12:40:47.110940
V2CMP_0031974,TYP_03,Part-Time Job Scam,150716.25,Assam,Jorhat,V2_ZID_093,2026-04-18T15:06:10,2026-04-19T05:31:05.144668,2026-04-19T06:16:05.144668
V2CMP_0031975,TYP_07,Digital Arrest,231221.83,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-04-30T18:26:29,2026-05-01T07:45:29.587003,2026-05-01T07:52:29.587003
V2CMP_0031976,TYP_07,Digital Arrest,200454.48,Punjab,Ludhiana,V2_ZID_098,2026-04-28T10:50:18,2026-04-28T23:02:09.214812,2026-04-28T23:36:09.214812
V2CMP_0031977,TYP_02,Fake Loan App,20050.24,Gujarat,Gandhinagar,V2_ZID_056,2026-04-01T20:45:43,2026-04-01T22:53:33.882839,2026-04-03T21:27:03.711314
V2CMP_0031978,TYP_10,Courier / Parcel Scam,19969.62,Assam,Sonitpur,V2_ZID_094,2026-04-04T18:40:23,2026-04-05T10:44:19.844857,2026-04-05T11:06:19.844857
V2CMP_0031979,TYP_06,Marketplace / OLX Fraud,13297.7,Telangana,Hanumakonda,V2_ZID_035,2026-04-12T09:42:41,2026-04-16T17:40:46.637324,2026-04-16T17:58:46.637324
V2CMP_0031980,TYP_06,Marketplace / OLX Fraud,25768.89,Punjab,Bathinda,V2_ZID_101,2026-04-27T10:01:38,2026-04-27T13:26:40.873735,2026-04-27T13:59:40.873735
V2CMP_0031981,TYP_05,Sextortion,14528.18,Tamil Nadu,Coimbatore,V2_ZID_025,2026-04-20T14:59:13,2026-04-22T04:19:36.702045,2026-04-22T04:46:36.702045
